Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain,Genotype,BioProject,Developmental_stage,sex,Development_stage,sex_type,Library Name,tissue,Cell_Line,stage,chip_antibody,transgene,chip_antibody_supplier,genotype/variation,strain/background,antibody_manufacturer,input_experiment/sample
SRR869955,ChIP-Seq,50,980042500,SAMN02179752,670892356,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287766,GSM1147278,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147278,H2B-ubiq NRO3 14-16 hr OR Emb ChIP expt.1708,SRP023393,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869956,ChIP-Seq,50,958635600,SAMN02179753,654424834,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287767,GSM1147279,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147279,H2B-ubiq NRO3 14-16 hr OR Emb ChIP expt.2504,SRP023393,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869957,ChIP-Seq,50,1025380450,SAMN02179744,711601037,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287768,GSM1147280,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147280,H2B-ubiq NRO3 14-16 hr OR Emb ChIP expt.2505,SRP023393,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869958,ChIP-Seq,50,826970700,SAMN02179745,546365080,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287769,GSM1147281,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147281,H2B-ubiq NRO3 OR Head Nuc Input expt.2305,SRP023394,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869959,ChIP-Seq,50,883355400,SAMN02179754,579978161,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287770,GSM1147282,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147282,H2B-ubiq NRO3 OR Head Nuc Input expt.2306,SRP023394,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869960,ChIP-Seq,50,693881100,SAMN02179757,456931794,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287771,GSM1147283,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147283,H2B-ubiq NRO3 OR Head Nuc ChIP expt.2297,SRP023394,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869961,ChIP-Seq,50,711026750,SAMN02179755,470268253,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287772,GSM1147284,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147284,H2B-ubiq NRO3 OR Head Nuc ChIP expt.2298,SRP023394,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869962,ChIP-Seq,50,1346211400,SAMN02179756,854981303,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287773,GSM1147285,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147285,H3 antibody3 14-16 hr OR Emb Input expt.2024,SRP023395,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869963,ChIP-Seq,50,562937900,SAMN02179759,404573464,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287774,GSM1147286,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147286,H3 antibody3 14-16 hr OR Emb Input expt.2025,SRP023395,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869964,ChIP-Seq,50,696114850,SAMN02179758,472985606,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287775,GSM1147287,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147287,H3 antibody3 14-16 hr OR Emb ChIP expt.2036,SRP023395,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869965,ChIP-Seq,50,741145000,SAMN02179760,504278793,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287776,GSM1147288,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147288,H3 antibody3 14-16 hr OR Emb ChIP expt.2037,SRP023395,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869966,ChIP-Seq,50,888058550,SAMN02179762,620765807,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287777,GSM1147289,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147289,H3 antibody3 L3 Nuc Input expt.2222,SRP023396,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR869967,ChIP-Seq,50,1050747500,SAMN02179761,736733423,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287778,GSM1147290,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147290,H3 antibody3 L3 Nuc Input expt.2224,SRP023396,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR869968,ChIP-Seq,50,1123280800,SAMN02179764,789486661,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287779,GSM1147291,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147291,H3 antibody3 L3 Nuc ChIP expt.2241,SRP023396,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR869969,ChIP-Seq,50,1275720400,SAMN02179763,892359009,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287780,GSM1147292,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147292,H3 antibody3 L3 Nuc ChIP expt.2242,SRP023396,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR869970,ChIP-Seq,50,878534200,SAMN02179706,590315043,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287781,GSM1147293,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147293,H3 antibody3 OR Head Nuc Input expt.2187,SRP023397,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869971,ChIP-Seq,50,947678600,SAMN02179705,636384691,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287782,GSM1147294,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147294,H3 antibody3 OR Head Nuc Input expt.2188,SRP023397,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869972,ChIP-Seq,50,916826000,SAMN02179707,624219547,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287783,GSM1147295,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147295,H3 antibody3 OR Head Nuc ChIP expt.2189,SRP023397,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869973,ChIP-Seq,50,733491850,SAMN02179708,499226628,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287784,GSM1147296,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147296,H3 antibody3 OR Head Nuc ChIP expt.2190,SRP023397,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869974,ChIP-Seq,50,849918400,SAMN02179710,581214835,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287785,GSM1147297,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147297,H3K18Ac new lot 14-16 hr OR Emb Input expt.2491,SRP023398,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869975,ChIP-Seq,50,1099385300,SAMN02179709,753579553,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287786,GSM1147298,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147298,H3K18Ac new lot 14-16 hr OR Emb Input expt.2492,SRP023398,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869976,ChIP-Seq,50,942949300,SAMN02179711,645892443,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287787,GSM1147299,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147299,H3K18Ac new lot 14-16 hr OR Emb ChIP expt.2489,SRP023398,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869977,ChIP-Seq,50,857388350,SAMN02179712,588215774,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287788,GSM1147300,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147300,H3K18Ac new lot 14-16 hr OR Emb ChIP expt.2490,SRP023398,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869978,ChIP-Seq,50,745827250,SAMN02179715,494210506,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287789,GSM1147301,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147301,H3K23ac 14-16 hr OR Emb Input expt.1913,SRP023399,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869979,ChIP-Seq,50,562937900,SAMN02179714,404573472,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287790,GSM1147302,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147302,H3K23ac 14-16 hr OR Emb Input expt.2025,SRP023399,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869980,ChIP-Seq,50,757811600,SAMN02179716,517157483,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287791,GSM1147303,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147303,H3K23ac 14-16 hr OR Emb ChIP expt.2482,SRP023399,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869981,ChIP-Seq,50,826366800,SAMN02179717,562849707,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287792,GSM1147304,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147304,H3K23ac 14-16 hr OR Emb ChIP expt.2483,SRP023399,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869982,ChIP-Seq,50,690455700,SAMN02179718,436797519,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287793,GSM1147305,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147305,H3K27me1 Millipore OR Head Nuc Input expt.2352,SRP023400,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869983,ChIP-Seq,50,856677600,SAMN02179719,541619278,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287794,GSM1147306,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147306,H3K27me1 Millipore OR Head Nuc Input expt.2353,SRP023400,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869984,ChIP-Seq,50,821784500,SAMN02179720,541191846,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287795,GSM1147307,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147307,H3K27me1 Millipore OR Head Nuc ChIP expt.2360,SRP023400,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869985,ChIP-Seq,50,635421950,SAMN02179721,419363389,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287796,GSM1147308,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147308,H3K27me1 Millipore OR Head Nuc ChIP expt.2361,SRP023400,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869986,ChIP-Seq,50,568154250,SAMN02179451,377342602,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287797,GSM1147157,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147157,H3K9me1 (new lot) 14-16 hr OR Emb Input expt.1655,SRP023401,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869987,ChIP-Seq,50,669492550,SAMN02179452,442696152,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287798,GSM1147158,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147158,H3K9me1 (new lot) 14-16 hr OR Emb Input expt.1656,SRP023401,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869988,ChIP-Seq,50,556586000,SAMN02179453,370808508,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287799,GSM1147159,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147159,H3K9me1 (new lot) 14-16 hr OR Emb ChIP expt.2020,SRP023401,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869989,ChIP-Seq,50,652760050,SAMN02179454,433832914,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287800,GSM1147160,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147160,H3K9me1 (new lot) 14-16 hr OR Emb ChIP expt.2021,SRP023401,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869990,ChIP-Seq,50,1063320200,SAMN02179722,743458759,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287801,GSM1147309,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147309,H3K27me2 Ab24684 14-16 hr OR Emb Input expt.1823,SRP023402,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869991,ChIP-Seq,50,1150404150,SAMN02179713,801327371,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287802,GSM1147310,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147310,H3K27me2 Ab24684 14-16 hr OR Emb Input expt.1961,SRP023402,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869992,ChIP-Seq,50,1032852700,SAMN02179723,724175107,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287803,GSM1147311,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147311,H3K27me2 Ab24684 14-16 hr OR Emb ChIP expt.1956,SRP023402,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869993,ChIP-Seq,50,616234800,SAMN02179724,398293006,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287804,GSM1147312,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147312,H3K27me2 Ab24684 14-16 hr OR Emb ChIP expt.1974,SRP023402,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869994,ChIP-Seq,50,924656400,SAMN02179725,641517372,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287805,GSM1147313,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147313,H3K27me2 Ab24684 L3 Nuc Input expt.2330,SRP023403,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR869995,ChIP-Seq,50,1077965250,SAMN02179726,748936650,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287806,GSM1147314,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147314,H3K27me2 Ab24684 L3 Nuc Input expt.2331,SRP023403,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR869996,ChIP-Seq,50,832652500,SAMN02179727,557270450,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287807,GSM1147315,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147315,H3K27me2 Ab24684 L3 Nuc ChIP expt.2340,SRP023403,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR869997,ChIP-Seq,50,763186050,SAMN02179729,498904594,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287808,GSM1147316,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147316,H3K27me2 Ab24684 L3 Nuc ChIP expt.2341,SRP023403,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR869998,ChIP-Seq,50,826970700,SAMN02179728,546365080,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287809,GSM1147317,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147317,H3K36me1 OR Head Nuc Input expt.2305,SRP023404,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR869999,ChIP-Seq,50,883355400,SAMN02179730,579978143,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287810,GSM1147318,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147318,H3K36me1 OR Head Nuc Input expt.2306,SRP023404,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR870000,ChIP-Seq,50,746948500,SAMN02179731,493300512,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287811,GSM1147319,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147319,H3K36me1 OR Head Nuc ChIP expt.2289,SRP023404,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR870001,ChIP-Seq,50,887257150,SAMN02179733,586893864,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287812,GSM1147320,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147320,H3K36me1 OR Head Nuc ChIP expt.2290,SRP023404,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR870002,ChIP-Seq,50,826970700,SAMN02179732,546365076,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287813,GSM1147321,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147321,H3K36me3 abcam OR Head Nuc Input expt.2305,SRP023405,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR870003,ChIP-Seq,50,883355400,SAMN02179734,579978163,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287814,GSM1147322,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147322,H3K36me3 abcam OR Head Nuc Input expt.2306,SRP023405,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR870004,ChIP-Seq,50,558209250,SAMN02179675,358539195,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287815,GSM1147323,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147323,H3K36me3 abcam OR Head Nuc ChIP expt.2301,SRP023405,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR870005,ChIP-Seq,50,631588450,SAMN02179676,409265993,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287816,GSM1147324,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147324,H3K36me3 abcam OR Head Nuc ChIP expt.2302,SRP023405,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Mixed Adult,,,,,,,,,,,,
SRR870006,ChIP-Seq,50,958641050,SAMN02179677,647027221,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287817,GSM1147325,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147325,H3K4me1 ab8895 new lot 2 14-16 hr OR Emb Input expt.1815,SRP023406,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
